plot,date,time,temp,rec_time
E,180607,1626,29.3,59160
E,180607,1641,28.9,60060
E,180607,1656,28.6,60960
E,180607,1711,28.4,61860
E,180607,1726,28.0,62760
E,180607,1741,27.9,63660
E,180607,1756,27.8,64560
E,180607,1811,27.4,65460
E,180607,1826,27.2,66360
E,180607,1841,27.1,67260
E,180607,1856,26.8,68160
E,180607,1911,26.5,69060
E,180607,1926,26.3,69960
E,180607,1941,26.0,70860
E,180607,1956,25.5,71760
E,180607,2011,25.1,72660
E,180607,2026,24.6,73560
E,180607,2041,24.2,74460
E,180607,2056,23.9,75360
E,180607,2111,23.7,76260
E,180607,2126,23.4,77160
E,180607,2141,23.1,78060
E,180607,2156,22.8,78960
E,180607,2211,22.7,79860
E,180607,2226,22.3,80760
E,180607,2241,22.1,81660
E,180607,2256,21.9,82560
E,180607,2311,21.6,83460
E,180607,2326,21.6,84360
E,180607,2341,21.5,85260
E,180607,2356,21.5,86160
E,180608,0011,21.4,660
E,180608,0026,21.4,1560
E,180608,0041,21.1,2460
E,180608,0056,20.9,3360
E,180608,0111,20.8,4260
E,180608,0126,20.8,5160
E,180608,0141,20.6,6060
E,180608,0156,20.5,6960
E,180608,0211,20.4,7860
E,180608,0226,20.4,8760
E,180608,0241,20.3,9660
E,180608,0256,20.3,10560
E,180608,0311,20.3,11460
E,180608,0326,20.2,12360
E,180608,0341,20.1,13260
E,180608,0356,20.1,14160
E,180608,0411,20.1,15060
E,180608,0426,20.0,15960
E,180608,0441,19.8,16860
E,180608,0456,19.9,17760
E,180608,0511,19.8,18660
E,180608,0526,19.8,19560
E,180608,0541,19.7,20460
E,180608,0556,19.7,21360
E,180608,0611,19.6,22260
E,180608,0626,19.7,23160
E,180608,0641,19.7,24060
E,180608,0656,19.9,24960
E,180608,0711,20.2,25860
E,180608,0726,20.4,26760
E,180608,0741,20.7,27660
E,180608,0756,21.3,28560
E,180608,0811,22.0,29460
E,180608,0826,22.6,30360
E,180608,0841,23.1,31260
E,180608,0856,23.8,32160
E,180608,0911,26.3,33060
E,180608,0926,31.6,33960
E,180608,0941,30.0,34860
E,180608,0956,28.8,35760
E,180608,1011,28.7,36660
E,180608,1026,29.1,37560
E,180608,1041,29.3,38460
E,180608,1056,29.4,39360
E,180608,1111,29.4,40260
E,180608,1126,29.5,41160
E,180608,1141,29.7,42060
E,180608,1156,29.9,42960
E,180608,1211,30.1,43860
E,180608,1226,30.4,44760
E,180608,1241,30.2,45660
E,180608,1256,30.0,46560
E,180608,1311,29.7,47460
E,180608,1326,29.9,48360
E,180608,1341,30.2,49260
E,180608,1356,30.4,50160
E,180608,1411,30.5,51060
E,180608,1426,30.5,51960
E,180608,1441,29.0,52860
E,180608,1456,29.3,53760
E,180608,1511,29.9,54660
E,180608,1526,30.0,55560
E,180608,1541,30.1,56460
E,180608,1556,30.1,57360
E,180608,1611,29.2,58260
E,180608,1626,28.1,59160
E,180608,1641,27.6,60060
E,180608,1656,27.2,60960
E,180608,1711,27.3,61860
E,180608,1726,27.4,62760
E,180608,1741,27.5,63660
E,180608,1756,27.4,64560
E,180608,1811,27.4,65460
E,180608,1826,27.2,66360
E,180608,1841,27.2,67260
E,180608,1856,27.0,68160
E,180608,1911,26.8,69060
E,180608,1926,26.5,69960
E,180608,1941,26.3,70860
E,180608,1956,26.0,71760
E,180608,2011,25.8,72660
E,180608,2026,25.7,73560
E,180608,2041,25.3,74460
E,180608,2056,25.0,75360
E,180608,2111,24.7,76260
E,180608,2126,24.4,77160
E,180608,2141,24.2,78060
E,180608,2156,24.1,78960
E,180608,2211,23.9,79860
E,180608,2226,23.7,80760
E,180608,2241,23.6,81660
E,180608,2256,23.5,82560
E,180608,2311,23.4,83460
E,180608,2326,23.3,84360
E,180608,2341,23.2,85260
E,180608,2356,23.1,86160
E,180609,0011,23.0,660
E,180609,0026,22.9,1560
E,180609,0041,22.9,2460
E,180609,0056,22.7,3360
E,180609,0111,22.6,4260
E,180609,0126,22.5,5160
E,180609,0141,22.3,6060
E,180609,0156,22.3,6960
E,180609,0211,22.2,7860
E,180609,0226,22.1,8760
E,180609,0241,22.0,9660
E,180609,0256,21.9,10560
E,180609,0311,21.7,11460
E,180609,0326,21.6,12360
E,180609,0341,21.5,13260
E,180609,0356,21.3,14160
E,180609,0411,21.4,15060
E,180609,0426,21.2,15960
E,180609,0441,21.1,16860
E,180609,0456,21.1,17760
E,180609,0511,21.0,18660
E,180609,0526,21.0,19560
E,180609,0541,20.9,20460
E,180609,0556,20.9,21360
E,180609,0611,20.9,22260
E,180609,0626,21.0,23160
E,180609,0641,21.0,24060
E,180609,0656,21.2,24960
E,180609,0711,21.4,25860
E,180609,0726,21.6,26760
E,180609,0741,22.1,27660
E,180609,0756,22.5,28560
E,180609,0811,23.0,29460
E,180609,0826,23.6,30360
E,180609,0841,24.2,31260
E,180609,0856,24.8,32160
E,180609,0911,27.1,33060
E,180609,0926,32.6,33960
E,180609,0941,30.7,34860
E,180609,0956,29.4,35760
E,180609,1011,29.0,36660
E,180609,1026,29.2,37560
E,180609,1041,29.6,38460
E,180609,1056,29.6,39360
E,180609,1111,29.7,40260
E,180609,1126,29.9,41160
E,180609,1141,30.0,42060
E,180609,1156,30.1,42960
E,180609,1211,30.2,43860
E,180609,1226,30.4,44760
E,180609,1241,30.5,45660
E,180609,1256,30.4,46560
E,180609,1311,30.6,47460
E,180609,1326,30.5,48360
E,180609,1341,31.0,49260
E,180609,1356,31.0,50160
E,180609,1411,31.0,51060
E,180609,1426,31.0,51960
E,180609,1441,31.2,52860
E,180609,1456,31.2,53760
E,180609,1511,30.9,54660
E,180609,1526,31.2,55560
E,180609,1541,31.0,56460
E,180609,1556,30.5,57360
E,180609,1611,30.4,58260
E,180609,1626,30.2,59160
E,180609,1641,30.2,60060
E,180609,1656,29.7,60960
E,180609,1711,29.3,61860
E,180609,1726,29.0,62760
E,180609,1741,28.7,63660
E,180609,1756,28.5,64560
E,180609,1811,28.3,65460
E,180609,1826,28.1,66360
E,180609,1841,27.9,67260
E,180609,1856,27.5,68160
E,180609,1911,27.2,69060
E,180609,1926,26.9,69960
E,180609,1941,26.7,70860
E,180609,1956,26.5,71760
E,180609,2011,26.2,72660
E,180609,2026,25.9,73560
E,180609,2041,25.6,74460
E,180609,2056,25.3,75360
E,180609,2111,25.0,76260
E,180609,2126,24.7,77160
E,180609,2141,24.5,78060
E,180609,2156,24.4,78960
E,180609,2211,24.3,79860
E,180609,2226,24.8,80760
E,180609,2241,25.1,81660
E,180609,2256,25.0,82560
E,180609,2311,24.9,83460
E,180609,2326,24.8,84360
E,180609,2341,24.7,85260
E,180609,2356,24.5,86160
E,180610,0011,24.4,660
E,180610,0026,24.3,1560
E,180610,0041,24.2,2460
E,180610,0056,24.2,3360
E,180610,0111,24.0,4260
E,180610,0126,23.9,5160
E,180610,0141,23.7,6060
E,180610,0156,23.6,6960
E,180610,0211,23.5,7860
E,180610,0226,23.4,8760
E,180610,0241,23.2,9660
E,180610,0256,23.1,10560
E,180610,0311,23.0,11460
E,180610,0326,22.9,12360
E,180610,0341,22.8,13260
E,180610,0356,22.7,14160
E,180610,0411,22.8,15060
E,180610,0426,22.8,15960
E,180610,0441,22.8,16860
E,180610,0456,22.8,17760
E,180610,0511,22.7,18660
E,180610,0526,22.5,19560
E,180610,0541,22.4,20460
E,180610,0556,22.3,21360
E,180610,0611,22.3,22260
E,180610,0626,22.3,23160
E,180610,0641,22.3,24060
E,180610,0656,22.3,24960
E,180610,0711,22.5,25860
E,180610,0726,22.6,26760
E,180610,0741,22.8,27660
E,180610,0756,23.0,28560
E,180610,0811,23.6,29460
E,180610,0826,24.1,30360
E,180610,0841,24.6,31260
E,180610,0856,25.3,32160
E,180610,0911,27.6,33060
E,180610,0926,31.9,33960
E,180610,0941,30.6,34860
E,180610,0956,29.4,35760
E,180610,1011,29.0,36660
E,180610,1026,29.5,37560
E,180610,1041,29.7,38460
E,180610,1056,29.7,39360
E,180610,1111,29.9,40260
E,180610,1126,30.0,41160
E,180610,1141,30.0,42060
E,180610,1156,30.2,42960
E,180610,1211,30.3,43860
E,180610,1226,30.5,44760
E,180610,1241,30.6,45660
E,180610,1256,30.7,46560
E,180610,1311,30.9,47460
E,180610,1326,30.9,48360
E,180610,1341,30.8,49260
E,180610,1356,30.9,50160
E,180610,1411,31.1,51060
E,180610,1426,31.1,51960
E,180610,1441,31.1,52860
E,180610,1456,31.0,53760
E,180610,1511,31.0,54660
E,180610,1526,30.9,55560
E,180610,1541,30.8,56460
E,180610,1556,30.8,57360
E,180610,1611,30.5,58260
E,180610,1626,30.0,59160
E,180610,1641,30.0,60060
E,180610,1656,30.0,60960
E,180610,1711,29.6,61860
E,180610,1726,29.0,62760
E,180610,1741,28.8,63660
E,180610,1756,28.8,64560
E,180610,1811,28.3,65460
E,180610,1826,28.0,66360
E,180610,1841,27.8,67260
E,180610,1856,27.5,68160
E,180610,1911,27.2,69060
E,180610,1926,27.1,69960
E,180610,1941,26.8,70860
E,180610,1956,26.5,71760
E,180610,2011,26.2,72660
E,180610,2026,25.7,73560
E,180610,2041,25.5,74460
E,180610,2056,25.1,75360
E,180610,2111,24.9,76260
E,180610,2126,24.8,77160
E,180610,2141,24.5,78060
E,180610,2156,24.4,78960
E,180610,2211,24.3,79860
E,180610,2226,24.1,80760
E,180610,2241,24.0,81660
E,180610,2256,23.9,82560
E,180610,2311,23.8,83460
E,180610,2326,23.6,84360
E,180610,2341,24.2,85260
E,180610,2356,24.4,86160
E,180611,0011,24.4,660
E,180611,0026,24.3,1560
E,180611,0041,24.3,2460
E,180611,0056,24.2,3360
E,180611,0111,24.1,4260
E,180611,0126,24.0,5160
E,180611,0141,23.9,6060
E,180611,0156,23.7,6960
E,180611,0211,23.6,7860
E,180611,0226,23.6,8760
E,180611,0241,23.4,9660
E,180611,0256,23.4,10560
E,180611,0311,23.3,11460
E,180611,0326,23.1,12360
E,180611,0341,23.0,13260
E,180611,0356,22.9,14160
E,180611,0411,22.9,15060
E,180611,0426,22.9,15960
E,180611,0441,22.9,16860
E,180611,0456,22.8,17760
E,180611,0511,22.6,18660
E,180611,0526,22.5,19560
E,180611,0541,22.4,20460
E,180611,0556,22.3,21360
E,180611,0611,22.3,22260
E,180611,0626,22.3,23160
E,180611,0641,22.4,24060
E,180611,0656,22.6,24960
E,180611,0711,22.9,25860
E,180611,0726,23.1,26760
E,180611,0741,23.4,27660
E,180611,0756,23.7,28560
E,180611,0811,24.1,29460
E,180611,0826,24.4,30360
E,180611,0841,24.8,31260
E,180611,0856,25.1,32160
E,180611,0911,27.2,33060
E,180611,0926,29.1,33960
E,180611,0941,28.4,34860
E,180611,0956,27.7,35760
E,180611,1011,27.2,36660
E,180611,1026,27.7,37560
E,180611,1041,27.3,38460
E,180611,1056,27.0,39360
E,180611,1111,28.2,40260
E,180611,1126,28.1,41160
E,180611,1141,28.6,42060
E,180611,1156,28.6,42960
E,180611,1211,28.6,43860
E,180611,1226,28.8,44760
E,180611,1241,28.6,45660
E,180611,1256,29.0,46560
E,180611,1311,29.3,47460
E,180611,1326,29.8,48360
E,180611,1341,29.9,49260
E,180611,1356,30.0,50160
E,180611,1411,29.8,51060
E,180611,1426,29.9,51960
E,180611,1441,29.9,52860
E,180611,1456,29.9,53760
E,180611,1511,29.7,54660
E,180611,1526,29.7,55560
E,180611,1541,29.7,56460
E,180611,1556,29.2,57360
E,180611,1611,29.0,58260
E,180611,1626,29.0,59160
E,180611,1641,28.9,60060
E,180611,1656,28.9,60960
E,180611,1711,28.5,61860
E,180611,1726,28.2,62760
E,180611,1741,28.0,63660
E,180611,1756,28.2,64560
E,180611,1811,28.2,65460
E,180611,1826,28.1,66360
E,180611,1841,28.0,67260
E,180611,1856,27.8,68160
E,180611,1911,27.5,69060
E,180611,1926,27.2,69960
E,180611,1941,26.8,70860
E,180611,1956,26.4,71760
E,180611,2011,26.1,72660
E,180611,2026,26.0,73560
E,180611,2041,25.8,74460
E,180611,2056,25.7,75360
E,180611,2111,25.6,76260
E,180611,2126,25.5,77160
E,180611,2141,25.3,78060
E,180611,2156,25.2,78960
E,180611,2211,25.3,79860
E,180611,2226,25.4,80760
E,180611,2241,25.3,81660
E,180611,2256,25.3,82560
E,180611,2311,25.2,83460
E,180611,2326,25.1,84360
E,180611,2341,24.9,85260
E,180611,2356,24.8,86160
E,180612,0011,24.7,660
E,180612,0026,24.6,1560
E,180612,0041,24.4,2460
E,180612,0056,24.3,3360
E,180612,0111,24.1,4260
E,180612,0126,23.9,5160
E,180612,0141,23.7,6060
E,180612,0156,23.6,6960
E,180612,0211,23.4,7860
E,180612,0226,23.3,8760
E,180612,0241,23.2,9660
E,180612,0256,23.2,10560
E,180612,0311,23.0,11460
E,180612,0326,22.9,12360
E,180612,0341,22.8,13260
E,180612,0356,22.7,14160
E,180612,0411,22.7,15060
E,180612,0426,22.7,15960
E,180612,0441,22.6,16860
E,180612,0456,22.5,17760
E,180612,0511,22.4,18660
E,180612,0526,22.4,19560
E,180612,0541,22.3,20460
E,180612,0556,22.4,21360
E,180612,0611,22.4,22260
E,180612,0626,22.5,23160
E,180612,0641,22.6,24060
E,180612,0656,22.7,24960
E,180612,0711,22.8,25860
E,180612,0726,22.8,26760
E,180612,0741,23.0,27660
E,180612,0756,23.4,28560
E,180612,0811,23.8,29460
E,180612,0826,24.2,30360
E,180612,0841,24.7,31260
E,180612,0856,25.5,32160
E,180612,0911,26.6,33060
E,180612,0926,31.3,33960
E,180612,0941,30.6,34860
E,180612,0956,29.1,35760
E,180612,1011,28.9,36660
E,180612,1026,29.1,37560
E,180612,1041,29.4,38460
E,180612,1056,29.4,39360
E,180612,1111,29.7,40260
E,180612,1126,29.7,41160
E,180612,1141,29.7,42060
E,180612,1156,30.0,42960
E,180612,1211,30.1,43860
E,180612,1226,30.0,44760
E,180612,1241,30.3,45660
E,180612,1256,30.4,46560
E,180612,1311,30.5,47460
E,180612,1326,30.7,48360
E,180612,1341,30.7,49260
E,180612,1356,30.9,50160
E,180612,1411,31.0,51060
E,180612,1426,31.1,51960
E,180612,1441,31.1,52860
E,180612,1456,31.2,53760
E,180612,1511,31.0,54660
E,180612,1526,31.0,55560
E,180612,1541,31.0,56460
E,180612,1556,30.7,57360
E,180612,1611,30.7,58260
E,180612,1626,30.1,59160
E,180612,1641,30.4,60060
E,180612,1656,30.4,60960
E,180612,1711,30.3,61860
E,180612,1726,30.1,62760
E,180612,1741,29.8,63660
E,180612,1756,29.5,64560
E,180612,1811,29.1,65460
E,180612,1826,28.9,66360
E,180612,1841,28.7,67260
E,180612,1856,28.4,68160
E,180612,1911,28.1,69060
E,180612,1926,27.9,69960
E,180612,1941,27.6,70860
E,180612,1956,27.3,71760
E,180612,2011,27.1,72660
E,180612,2026,26.8,73560
E,180612,2041,26.6,74460
E,180612,2056,26.5,75360
E,180612,2111,26.4,76260
E,180612,2126,26.3,77160
E,180612,2141,26.1,78060
E,180612,2156,25.8,78960
E,180612,2211,25.7,79860
E,180612,2226,25.6,80760
E,180612,2241,25.4,81660
E,180612,2256,25.3,82560
E,180612,2311,25.3,83460
E,180612,2326,24.8,84360
E,180612,2341,24.2,85260
E,180612,2356,23.6,86160
E,180613,0011,23.4,660
E,180613,0026,23.2,1560
E,180613,0041,23.0,2460
E,180613,0056,22.2,3360
E,180613,0111,21.8,4260
E,180613,0126,21.8,5160
E,180613,0141,21.8,6060
E,180613,0156,21.8,6960
E,180613,0211,21.7,7860
E,180613,0226,21.6,8760
E,180613,0241,21.6,9660
E,180613,0256,21.6,10560
E,180613,0311,21.5,11460
E,180613,0326,21.5,12360
E,180613,0341,21.5,13260
E,180613,0356,21.4,14160
E,180613,0411,21.4,15060
E,180613,0426,21.4,15960
E,180613,0441,21.3,16860
E,180613,0456,21.3,17760
E,180613,0511,21.4,18660
E,180613,0526,21.4,19560
E,180613,0541,21.4,20460
E,180613,0556,21.3,21360
E,180613,0611,21.3,22260
E,180613,0626,21.3,23160
E,180613,0641,21.2,24060
E,180613,0656,21.2,24960
E,180613,0711,21.3,25860
E,180613,0726,20.7,26760
E,180613,0741,20.4,27660
E,180613,0756,20.7,28560
E,180613,0811,20.7,29460
E,180613,0826,20.8,30360
E,180613,0841,20.9,31260
E,180613,0856,21.0,32160
E,180613,0911,21.2,33060
E,180613,0926,21.2,33960
E,180613,0941,21.4,34860
E,180613,0956,21.5,35760
E,180613,1011,21.6,36660
E,180613,1026,21.8,37560
E,180613,1041,21.8,38460
E,180613,1056,22.0,39360
E,180613,1111,22.0,40260
E,180613,1126,22.0,41160
E,180613,1141,22.1,42060
E,180613,1156,22.2,42960
E,180613,1211,22.4,43860
E,180613,1226,22.3,44760
E,180613,1241,22.2,45660
E,180613,1256,22.3,46560
E,180613,1311,22.5,47460
E,180613,1326,22.6,48360
E,180613,1341,22.8,49260
E,180613,1356,22.8,50160
E,180613,1411,22.8,51060
E,180613,1426,22.9,51960
E,180613,1441,23.2,52860
E,180613,1456,23.4,53760
E,180613,1511,23.4,54660
E,180613,1526,23.5,55560
E,180613,1541,23.9,56460
E,180613,1556,23.8,57360
E,180613,1611,24.2,58260
E,180613,1626,24.4,59160
E,180613,1641,24.7,60060
E,180613,1656,24.8,60960
E,180613,1711,24.8,61860
E,180613,1726,24.8,62760
E,180613,1741,24.8,63660
E,180613,1756,24.8,64560
E,180613,1811,24.8,65460
E,180613,1826,24.6,66360
E,180613,1841,24.4,67260
E,180613,1856,24.3,68160
E,180613,1911,24.3,69060
E,180613,1926,24.2,69960
E,180613,1941,24.2,70860
E,180613,1956,24.0,71760
E,180613,2011,23.9,72660
E,180613,2026,23.7,73560
E,180613,2041,23.6,74460
E,180613,2056,23.6,75360
E,180613,2111,23.5,76260
E,180613,2126,23.4,77160
E,180613,2141,23.4,78060
E,180613,2156,23.3,78960
E,180613,2211,23.3,79860
E,180613,2226,23.2,80760
E,180613,2241,23.2,81660
E,180613,2256,23.2,82560
E,180613,2311,23.1,83460
E,180613,2326,23.0,84360
E,180613,2341,23.0,85260
E,180613,2356,22.9,86160
E,180614,0011,22.9,660
E,180614,0026,22.8,1560
E,180614,0041,22.8,2460
E,180614,0056,22.7,3360
E,180614,0111,22.7,4260
E,180614,0126,22.7,5160
E,180614,0141,22.7,6060
E,180614,0156,22.6,6960
E,180614,0211,22.6,7860
E,180614,0226,22.5,8760
E,180614,0241,22.4,9660
E,180614,0256,22.3,10560
E,180614,0311,22.3,11460
E,180614,0326,22.3,12360
E,180614,0341,22.2,13260
E,180614,0356,22.2,14160
E,180614,0411,22.1,15060
E,180614,0426,22.1,15960
E,180614,0441,22.0,16860
E,180614,0456,22.0,17760
E,180614,0511,21.9,18660
E,180614,0526,21.9,19560
E,180614,0541,21.8,20460
E,180614,0556,21.7,21360
E,180614,0611,21.6,22260
E,180614,0626,21.6,23160
E,180614,0641,21.7,24060
E,180614,0656,21.7,24960
E,180614,0711,21.9,25860
E,180614,0726,22.0,26760
E,180614,0741,22.2,27660
E,180614,0756,22.4,28560
E,180614,0811,22.6,29460
E,180614,0826,22.8,30360
E,180614,0841,22.9,31260
E,180614,0856,23.3,32160
E,180614,0911,24.5,33060
E,180614,0926,27.4,33960
E,180614,0941,26.5,34860
E,180614,0956,25.7,35760
E,180614,1011,25.5,36660
E,180614,1026,25.9,37560
E,180614,1041,25.9,38460
E,180614,1056,26.0,39360
E,180614,1111,26.0,40260
E,180614,1126,25.9,41160
E,180614,1141,26.1,42060
E,180614,1156,26.3,42960
E,180614,1211,26.4,43860
E,180614,1226,26.5,44760
E,180614,1241,26.5,45660
E,180614,1256,27.2,46560
E,180614,1311,27.7,47460
E,180614,1326,28.0,48360
E,180614,1341,28.2,49260
E,180614,1356,27.5,50160
E,180614,1411,27.5,51060
E,180614,1426,27.5,51960
E,180614,1441,27.2,52860
E,180614,1456,27.0,53760
E,180614,1511,27.4,54660
E,180614,1526,27.6,55560
E,180614,1541,27.5,56460
E,180614,1556,27.5,57360
E,180614,1611,27.8,58260
E,180614,1626,27.6,59160
E,180614,1641,27.3,60060
E,180614,1656,27.5,60960
E,180614,1711,27.4,61860
E,180614,1726,27.3,62760
E,180614,1741,27.2,63660
E,180614,1756,27.0,64560
E,180614,1811,26.8,65460
E,180614,1826,26.6,66360
E,180614,1841,26.5,67260
E,180614,1856,26.4,68160
E,180614,1911,26.3,69060
E,180614,1926,26.2,69960
E,180614,1941,26.0,70860
E,180614,1956,25.9,71760
E,180614,2011,25.7,72660
E,180614,2026,25.6,73560
E,180614,2041,25.5,74460
E,180614,2056,25.3,75360
E,180614,2111,25.2,76260
E,180614,2126,25.0,77160
E,180614,2141,25.0,78060
E,180614,2156,24.9,78960
E,180614,2211,24.7,79860
E,180614,2226,24.6,80760
E,180614,2241,24.5,81660
E,180614,2256,24.4,82560
E,180614,2311,24.3,83460
E,180614,2326,24.2,84360
E,180614,2341,24.2,85260
E,180614,2356,24.1,86160
E,180615,0011,24.0,660
E,180615,0026,23.9,1560
E,180615,0041,23.8,2460
E,180615,0056,23.6,3360
E,180615,0111,23.5,4260
E,180615,0126,23.5,5160
E,180615,0141,23.4,6060
E,180615,0156,23.2,6960
E,180615,0211,23.2,7860
E,180615,0226,23.0,8760
E,180615,0241,22.9,9660
E,180615,0256,22.9,10560
E,180615,0311,22.9,11460
E,180615,0326,22.8,12360
E,180615,0341,22.7,13260
E,180615,0356,22.6,14160
E,180615,0411,22.6,15060
E,180615,0426,22.6,15960
E,180615,0441,22.4,16860
E,180615,0456,22.4,17760
E,180615,0511,22.3,18660
E,180615,0526,22.3,19560
E,180615,0541,22.2,20460
E,180615,0556,22.2,21360
E,180615,0611,22.2,22260
E,180615,0626,22.1,23160
E,180615,0641,22.2,24060
E,180615,0656,22.3,24960
E,180615,0711,22.4,25860
E,180615,0726,22.5,26760
E,180615,0741,22.8,27660
E,180615,0756,23.1,28560
E,180615,0811,23.6,29460
E,180615,0826,24.2,30360
E,180615,0841,24.7,31260
E,180615,0856,25.3,32160
E,180615,0911,26.8,33060
E,180615,0926,29.3,33960
E,180615,0941,28.0,34860
E,180615,0956,28.0,35760
E,180615,1011,27.3,36660
E,180615,1026,27.2,37560
E,180615,1041,27.9,38460
E,180615,1056,28.4,39360
E,180615,1111,28.8,40260
E,180615,1126,29.0,41160
E,180615,1141,28.7,42060
E,180615,1156,29.0,42960
E,180615,1211,28.6,43860
E,180615,1226,28.5,44760
E,180615,1241,28.7,45660
E,180615,1256,29.2,46560
E,180615,1311,29.1,47460
E,180615,1326,29.5,48360
E,180615,1341,29.5,49260
E,180615,1356,29.7,50160
E,180615,1411,29.4,51060
E,180615,1426,28.9,51960
E,180615,1441,29.2,52860
E,180615,1456,29.2,53760
E,180615,1511,29.1,54660
E,180615,1526,29.2,55560
E,180615,1541,29.2,56460
E,180615,1556,29.1,57360
E,180615,1611,29.0,58260
E,180615,1626,28.8,59160
E,180615,1641,28.7,60060
E,180615,1656,28.3,60960
E,180615,1711,28.2,61860
E,180615,1726,28.1,62760
E,180615,1741,27.8,63660
E,180615,1756,27.3,64560
E,180615,1811,27.2,65460
E,180615,1826,27.2,66360
E,180615,1841,27.2,67260
E,180615,1856,27.1,68160
E,180615,1911,26.9,69060
E,180615,1926,26.6,69960
E,180615,1941,26.4,70860
E,180615,1956,26.2,71760
E,180615,2011,26.0,72660
E,180615,2026,25.8,73560
E,180615,2041,25.7,74460
E,180615,2056,25.6,75360
E,180615,2111,25.4,76260
E,180615,2126,25.3,77160
E,180615,2141,25.1,78060
E,180615,2156,25.0,78960
E,180615,2211,24.9,79860
E,180615,2226,24.8,80760
E,180615,2241,24.6,81660
E,180615,2256,24.5,82560
E,180615,2311,24.4,83460
E,180615,2326,24.2,84360
E,180615,2341,24.1,85260
E,180615,2356,24.0,86160
E,180616,0011,23.8,660
E,180616,0026,23.8,1560
E,180616,0041,23.8,2460
E,180616,0056,23.6,3360
E,180616,0111,23.6,4260
E,180616,0126,23.5,5160
E,180616,0141,23.4,6060
E,180616,0156,23.3,6960
E,180616,0211,23.2,7860
E,180616,0226,23.1,8760
E,180616,0241,23.0,9660
E,180616,0256,23.0,10560
E,180616,0311,22.9,11460
E,180616,0326,22.9,12360
E,180616,0341,22.9,13260
E,180616,0356,22.9,14160
E,180616,0411,22.8,15060
E,180616,0426,22.8,15960
E,180616,0441,22.9,16860
E,180616,0456,22.9,17760
E,180616,0511,22.8,18660
E,180616,0526,22.9,19560
E,180616,0541,22.9,20460
E,180616,0556,22.8,21360
E,180616,0611,22.8,22260
E,180616,0626,22.8,23160
E,180616,0641,22.8,24060
E,180616,0656,22.9,24960
E,180616,0711,23.0,25860
E,180616,0726,23.2,26760
E,180616,0741,23.4,27660
E,180616,0756,23.6,28560
E,180616,0811,24.0,29460
E,180616,0826,24.3,30360
E,180616,0841,24.7,31260
E,180616,0856,25.2,32160
E,180616,0911,26.6,33060
E,180616,0926,32.0,33960
E,180616,0941,31.0,34860
E,180616,0956,29.2,35760
E,180616,1011,28.8,36660
E,180616,1026,29.3,37560
E,180616,1041,29.5,38460
E,180616,1056,29.5,39360
E,180616,1111,29.6,40260
E,180616,1126,29.9,41160
E,180616,1141,29.9,42060
E,180616,1156,29.0,42960
E,180616,1211,29.6,43860
E,180616,1226,30.1,44760
E,180616,1241,30.2,45660
E,180616,1256,29.2,46560
E,180616,1311,29.0,47460
E,180616,1326,29.4,48360
E,180616,1341,29.9,49260
E,180616,1356,30.2,50160
E,180616,1411,30.4,51060
E,180616,1426,30.7,51960
E,180616,1441,30.5,52860
E,180616,1456,30.4,53760
E,180616,1511,30.3,54660
E,180616,1526,29.7,55560
E,180616,1541,29.6,56460
E,180616,1556,29.0,57360
E,180616,1611,29.1,58260
E,180616,1626,29.5,59160
E,180616,1641,29.1,60060
E,180616,1656,28.8,60960
E,180616,1711,29.0,61860
E,180616,1726,29.0,62760
E,180616,1741,28.6,63660
E,180616,1756,28.4,64560
E,180616,1811,28.3,65460
E,180616,1826,28.2,66360
E,180616,1841,28.0,67260
E,180616,1856,27.9,68160
E,180616,1911,27.7,69060
E,180616,1926,27.6,69960
E,180616,1941,27.4,70860
E,180616,1956,27.3,71760
E,180616,2011,27.2,72660
E,180616,2026,26.9,73560
E,180616,2041,26.8,74460
E,180616,2056,26.6,75360
E,180616,2111,26.4,76260
E,180616,2126,26.3,77160
E,180616,2141,26.3,78060
E,180616,2156,26.2,78960
E,180616,2211,26.1,79860
E,180616,2226,26.0,80760
E,180616,2241,25.9,81660
E,180616,2256,25.8,82560
E,180616,2311,25.7,83460
E,180616,2326,25.5,84360
E,180616,2341,25.3,85260
E,180616,2356,25.1,86160
E,180617,0011,25.0,660
E,180617,0026,24.9,1560
E,180617,0041,24.8,2460
E,180617,0056,24.6,3360
E,180617,0111,24.5,4260
E,180617,0126,24.4,5160
E,180617,0141,24.2,6060
E,180617,0156,24.2,6960
E,180617,0211,24.1,7860
E,180617,0226,24.0,8760
E,180617,0241,23.9,9660
E,180617,0256,23.7,10560
E,180617,0311,23.6,11460
E,180617,0326,23.6,12360
E,180617,0341,23.6,13260
E,180617,0356,23.7,14160
E,180617,0411,23.6,15060
E,180617,0426,23.6,15960
E,180617,0441,23.5,16860
E,180617,0456,23.4,17760
E,180617,0511,23.2,18660
E,180617,0526,23.2,19560
E,180617,0541,23.2,20460
E,180617,0556,23.1,21360
E,180617,0611,23.1,22260
E,180617,0626,23.2,23160
E,180617,0641,23.3,24060
E,180617,0656,23.4,24960
E,180617,0711,23.6,25860
E,180617,0726,23.9,26760
E,180617,0741,24.1,27660
E,180617,0756,24.2,28560
E,180617,0811,24.5,29460
E,180617,0826,24.9,30360
E,180617,0841,25.3,31260
E,180617,0856,25.9,32160
E,180617,0911,27.2,33060
E,180617,0926,32.8,33960
